Order_ID,Customer_ID,Customer_Type,Product,Category,Unit_Price,Quantity,Discount,Total_Price,Region,Order_Date,Cluster,Order_Month
ORD490033,CUS1687,B2C,Rauch Multivitamin,Juices,23.941350171859135,90.93428708386719,0.029495,1911.2049768623863,Rheinland-Pfalz,2021-05-22,1,2021-05
ORD2012091,CUS2953,B2B,Rauch Multivitamin,Juices,24.301782052163116,134.10022780463495,0.03375611655144091,2752.0914382578617,Sachsen-Anhalt,2021-11-06,3,2021-11
ORD212201,CUS8203,B2C,Erdinger Weißbier,Alcoholic Beverages,22.657130433889836,65.54780730364821,0.029495,1306.8098795725473,Rheinland-Pfalz,2023-11-10,1,2023-11
ORD765224,CUS2970,B2C,Augustiner,Alcoholic Beverages,17.49932443760254,51.97595064359459,0.029495,770.0427418001444,Niedersachsen,2023-02-19,1,2023-02
ORD1535111,CUS5432,B2C,Sauvignon Blanc,Alcoholic Beverages,40.763252556176184,94.73625794724279,0.029495,2702.6803345174067,Niedersachsen,2023-06-27,1,2023-06
ORD1509522,CUS7589,B2C,San Pellegrino,Water,15.242536528223763,78.03508591508734,0.029495,1166.079554044625,Bayern,2021-01-24,1,2021-01
ORD53452,CUS9940,B2C,Club Mate,Soft Drinks,23.384030196363934,96.45094788678313,0.029495,1998.1265941048175,Hessen,2022-05-08,1,2022-05
ORD88261,CUS1673,B2B,Volvic,Water,15.955694440474591,142.34057056253317,0.03574346083743612,2403.651595107033,Schleswig-Holstein,2021-09-06,3,2021-09
ORD584871,CUS8431,B2C,Volvic,Water,12.6843671002589,70.39181261529038,0.029495,848.3767261384331,Berlin,2022-01-02,1,2022-01
ORD2367310,CUS3307,B2C,Rauch Multivitamin,Juices,24.257195999993336,83.963669275344,0.029495,1780.228894506946,Bremen,2022-05-12,1,2022-05
ORD2611142,CUS5560,B2C,Club Mate,Soft Drinks,23.097457643232932,90.93428708386719,0.029495,1869.8519304977624,Bremen,2021-09-15,1,2021-09
ORD1922590,CUS2935,B2C,Sprite,Soft Drinks,12.587929917931582,83.963669275344,0.029495,1086.5551081058522,Niedersachsen,2023-02-11,1,2023-02
ORD2269658,CUS7081,B2C,Evian,Water,17.980670810359562,96.45094788678313,0.029495,1705.0693558964015,Rheinland-Pfalz,2021-05-07,1,2021-05
ORD1050622,CUS6149,B2B,Veuve Clicquot,Alcoholic Beverages,79.35543220988467,139.21125519043133,0.03375611655144091,4961.614633725126,Nordrhein-Westfalen,2023-10-27,4,2023-10
ORD2284293,CUS9781,B2C,San Pellegrino,Water,15.242536528223763,51.97595064359459,0.029495,664.6162830526268,Nordrhein-Westfalen,2021-11-17,1,2021-11
ORD1274671,CUS9867,B2B,Volvic,Water,12.294865026474525,96.45094788678313,0.03167630504544964,1270.3610378759108,Bremen,2022-08-31,8,2022-08
ORD2144515,CUS5873,B2C,Mountain Dew,Soft Drinks,15.800101643002236,65.54780730364821,0.029495,956.1317829031316,Rheinland-Pfalz,2021-06-17,1,2021-06
ORD1427474,CUS3292,B2B,Mountain Dew,Soft Drinks,18.24898663607309,103.67581139376821,0.03167630504544964,1840.5807012362475,Niedersachsen,2023-12-10,8,2023-12
ORD2093058,CUS1531,B2B,Mezzo Mix,Soft Drinks,16.929733531205258,137.13993610110455,0.03375611655144091,2397.0051533921796,Saarland,2022-05-19,3,2022-05
ORD2905860,CUS1436,B2C,Vittel,Water,12.587929917931582,92.90322272186941,0.029495,1253.3896431594956,Hamburg,2021-01-23,1,2021-01
ORD306061,CUS1829,B2B,Veuve Clicquot,Alcoholic Beverages,63.695879043997245,129.73494666526096,0.03375611655144091,4213.984479735713,Rheinland-Pfalz,2021-12-12,9,2021-12
ORD2383537,CUS2750,B2C,Havana Club,Alcoholic Beverages,46.07886154355916,78.03508591508734,0.029495,2540.843921772756,Sachsen,2023-05-13,1,2023-05
ORD2249835,CUS4479,B2B,Chardonnay,Alcoholic Beverages,45.12374178243853,141.43985811098528,0.03375611655144091,3770.6759575676383,Berlin,2021-07-06,3,2021-07
ORD1188939,CUS2484,B2B,Tomato Juice,Juices,29.5506961866929,140.18934623180294,0.03375611655144091,3118.3187844254758,Bayern,2022-01-15,3,2022-01
ORD1307969,CUS7650,B2B,Krombacher,Alcoholic Beverages,20.355434277229122,125.63939853037772,0.03375611655144091,2375.5554002908016,Bayern,2023-08-01,7,2023-08
ORD2768435,CUS9798,B2C,Coca-Cola,Soft Drinks,17.07415920446626,94.73625794724279,0.029495,1614.8577490165512,Thüringen,2023-12-06,1,2023-12
ORD1728984,CUS6004,B2C,Mango Juice,Juices,27.245144526707325,59.61922394339157,0.029495,1371.9202331067788,Berlin,2021-06-08,1,2021-06
ORD2645996,CUS1085,B2B,Veuve Clicquot,Alcoholic Beverages,66.46880333017958,136.41198720227652,0.03167630504544964,4476.676312472307,Thüringen,2021-10-30,2,2021-10
ORD103954,CUS4249,B2C,Volvic Touch,Water,19.462134067459523,74.48736075017361,0.029495,1340.3663591647978,Niedersachsen,2023-10-03,1,2023-10
ORD1589130,CUS2115,B2B,Pepsi,Soft Drinks,20.69845739928503,119.43260872504175,0.03375611655144091,2270.1098060154745,Thüringen,2021-09-19,7,2021-09
ORD897062,CUS6002,B2C,Volvic,Water,12.490872556537255,70.39181261529038,0.029495,834.4575959637741,Baden-Württemberg,2021-07-30,1,2021-07
ORD896855,CUS7507,B2C,Jever,Alcoholic Beverages,22.406836676176056,88.80767458698617,0.029495,1791.2017585125932,Saarland,2023-01-22,1,2023-01
ORD2498441,CUS5788,B2B,Mezzo Mix,Soft Drinks,17.776256385050843,135.28124324675474,0.03375611655144091,2414.9257628203713,Brandenburg,2023-01-07,3,2023-01
ORD2317256,CUS9909,B2B,Tomato Juice,Juices,22.406836676176056,115.68436583293919,0.03167630504544964,2313.9296819803253,Nordrhein-Westfalen,2022-11-11,8,2022-11
ORD1013238,CUS6973,B2B,Bacardi,Alcoholic Beverages,61.99660537175993,142.04371303017314,0.03574346083743612,4371.326293322192,Schleswig-Holstein,2021-09-24,2,2021-09
ORD2033191,CUS3488,B2C,Schwip Schwap,Soft Drinks,17.776256385050843,88.80767458698617,0.029495,1538.6758416485604,Niedersachsen,2021-04-18,1,2021-04
ORD2995323,CUS2907,B2C,Erdinger Weißbier,Alcoholic Beverages,22.049301940068638,86.4959151893446,0.029495,1725.0804345900465,Hamburg,2021-01-26,1,2021-01
ORD2645652,CUS7795,B2C,Hohes C Orange,Juices,21.735954331295915,88.80767458698617,0.029495,1757.0829694559943,Thüringen,2023-08-30,1,2023-08
ORD2793212,CUS1881,B2C,Rockstar,Soft Drinks,23.757854079483742,83.963669275344,0.029495,1756.3430815934528,Sachsen,2022-07-03,1,2022-07
ORD2541774,CUS9338,B2C,San Pellegrino,Water,15.642888058062692,59.61922394339157,0.029495,831.6292661176867,Hamburg,2023-10-05,1,2023-10
ORD1748903,CUS7043,B2C,San Pellegrino,Water,15.642888058062692,65.54780730364821,0.029495,947.0905982834621,Sachsen,2023-06-22,1,2023-06
ORD2280347,CUS5534,B2C,Fritz-Kola,Soft Drinks,22.706694904325087,90.93428708386719,0.029495,1850.3811518770167,Brandenburg,2022-02-25,1,2022-02
ORD406206,CUS4158,B2B,Passion Fruit Juice,Juices,26.76125405339591,112.25140746739069,0.03375611655144091,2428.3251420253964,Mecklenburg-Vorpommern,2022-06-27,7,2022-06
ORD2123953,CUS2138,B2C,Hohes C Orange,Juices,21.415962817739935,83.963669275344,0.029495,1640.0480536575783,Hessen,2022-12-21,1,2022-12
ORD1087363,CUS8656,B2C,Warsteiner,Alcoholic Beverages,16.710470095773015,70.39181261529038,0.029495,1104.6314400364383,Hamburg,2022-01-20,1,2022-01
ORD2837950,CUS5978,B2C,Rauch Multivitamin,Juices,24.566567224160504,90.93428708386719,0.029495,1941.272137682419,Bayern,2023-01-06,1,2023-01
ORD2267968,CUS4040,B2B,Augustiner,Alcoholic Beverages,25.082595872527946,145.139838550688,0.03375611655144091,3011.5433496249816,Schleswig-Holstein,2021-05-25,3,2021-05
ORD70871,CUS9086,B2C,Volvic Touch,Water,18.963167378298426,86.4959151893446,0.029495,1560.5643343519307,Thüringen,2021-01-19,1,2021-01
ORD1611707,CUS4448,B2C,Rauch Multivitamin,Juices,24.257195999993336,59.61922394339157,0.029495,1244.3704844188849,Hamburg,2022-12-18,1,2022-12
ORD749593,CUS3698,B2C,Apollinaris,Water,16.262148983275434,65.54780730364821,0.029495,982.3634275553353,Baden-Württemberg,2023-03-25,1,2023-03
ORD868848,CUS7953,B2C,Evian,Water,18.512615482013906,90.93428708386719,0.029495,1625.078287749373,Saarland,2023-03-13,1,2023-03
ORD2022856,CUS2903,B2B,Volvic Touch,Water,18.835804869865797,137.13993610110455,0.03375611655144091,2517.3717223879585,Thüringen,2021-04-02,3,2021-04
ORD1156155,CUS2116,B2C,San Pellegrino,Water,15.642888058062692,41.203361971695784,0.029495,477.6362516253838,Saarland,2023-10-29,1,2023-10
ORD1594418,CUS9830,B2B,Mountain Dew,Soft Drinks,15.800101643002236,102.37953124703978,0.03167630504544964,1657.8862055774061,Sachsen-Anhalt,2023-12-16,8,2023-12
ORD520137,CUS7318,B2C,Rockstar,Soft Drinks,24.077522834136722,88.80767458698617,0.029495,1873.424227596069,Bayern,2023-02-28,1,2023-02
ORD2827965,CUS1409,B2C,Cranberry Juice,Juices,28.44190291786276,92.90322272186941,0.029495,2160.110389233752,Bayern,2021-08-08,1,2021-08
ORD682082,CUS1031,B2B,Club Mate,Soft Drinks,23.98687771070656,131.56798189063437,0.03375611655144091,2685.6251159543635,Baden-Württemberg,2022-08-01,7,2022-08
ORD76741,CUS1615,B2B,Augustiner,Alcoholic Beverages,23.525301440167723,140.18934623180294,0.03574346083743612,2805.320240149877,Schleswig-Holstein,2022-01-16,3,2022-01
ORD451574,CUS9012,B2C,Hohes C Orange,Juices,21.735954331295915,78.03508591508734,0.029495,1531.9286661093568,Bremen,2023-10-03,1,2023-10
ORD2779426,CUS4671,B2C,Passion Fruit Juice,Juices,27.20846803798197,41.203361971695784,0.029495,882.9400438816584,Thüringen,2023-07-29,1,2023-07
ORD2387585,CUS6345,B2C,Pepsi,Soft Drinks,20.52792035673735,92.90322272186941,0.029495,1777.864579345651,Schleswig-Holstein,2021-06-18,1,2021-06
ORD857461,CUS2665,B2C,Fritz-Kola,Soft Drinks,23.04916202543478,65.54780730364821,0.029495,1324.9711976366846,Mecklenburg-Vorpommern,2023-05-13,1,2023-05
ORD2481330,CUS305,B2C,Pepsi,Soft Drinks,21.08903954375245,92.90322272186941,0.029495,1807.8057618109813,Nordrhein-Westfalen,2023-06-15,1,2023-06
ORD953092,CUS4675,B2B,Rockstar,Soft Drinks,25.208892573419227,115.68436583293919,0.03167630504544964,2453.288248134635,Rheinland-Pfalz,2021-05-09,8,2021-05
ORD1941336,CUS7881,B2B,Tanqueray,Alcoholic Beverages,60.66873777585347,145.139838550688,0.03375611655144091,4416.092301925478,Saarland,2022-09-23,2,2022-09
ORD126287,CUS6091,B2C,Rauch Multivitamin,Juices,24.566567224160504,90.93428708386719,0.029495,1941.272137682419,Nordrhein-Westfalen,2023-09-29,1,2023-09
ORD715103,CUS7155,B2C,Red Bull,Soft Drinks,24.122642053639122,94.73625794724279,0.029495,1998.907253170266,Berlin,2023-02-08,1,2023-02
ORD2725749,CUS9848,B2B,Evian,Water,20.81108753157576,140.18934623180294,0.03375611655144091,2692.1012204255976,Bayern,2021-04-24,3,2021-04
ORD1190391,CUS7203,B2C,Mango Juice,Juices,27.925580011066526,96.45094788678313,0.029495,2211.2719740480297,Saarland,2023-02-23,1,2023-02
ORD2272920,CUS1971,B2C,San Pellegrino,Water,15.242536528223763,74.48736075017361,0.029495,1096.9599634186259,Hessen,2021-10-16,1,2021-10
ORD2908214,CUS9259,B2C,Coca-Cola,Soft Drinks,17.358929307210488,83.963669275344,0.029495,1415.9796246373778,Rheinland-Pfalz,2021-07-12,1,2021-07
ORD1908186,CUS1604,B2B,Veuve Clicquot,Alcoholic Beverages,71.01351894967709,139.21125519043133,0.03375611655144091,4666.2933291613135,Hamburg,2023-05-18,2,2023-05
ORD1714245,CUS7350,B2B,Pepsi,Soft Drinks,13.88500466806169,107.22353655868196,0.03167630504544964,1611.298322532975,Hessen,2022-05-28,8,2022-05
ORD2874366,CUS9036,B2B,Coca-Cola,Soft Drinks,14.83127490517542,140.50753533715977,0.03375611655144091,2314.01567440728,Hamburg,2021-11-19,3,2021-11
ORD971111,CUS8467,B2B,Passion Fruit Juice,Juices,25.54060631489117,104.91177716104039,0.03167630504544964,2249.728488027428,Brandenburg,2021-07-09,8,2021-07
ORD2822537,CUS8946,B2C,Volvic Touch,Water,18.963167378298426,70.39181261529038,0.029495,1228.541978810143,Bayern,2021-09-13,1,2021-09
ORD301808,CUS197,B2C,Granini Apple,Juices,20.81108753157576,70.39181261529038,0.029495,1323.2948208899245,Schleswig-Holstein,2023-10-13,1,2023-10
ORD581991,CUS2912,B2C,Fanta,Soft Drinks,17.707498326794962,74.48736075017361,0.029495,1244.3704844188849,Hessen,2022-10-01,1,2022-10
ORD1383507,CUS5196,B2B,Red Bull,Soft Drinks,23.43126769246338,102.37953124703978,0.03167630504544964,2095.7263698550987,Saarland,2022-08-15,8,2022-08
ORD1822665,CUS4987,B2B,Granini Apple,Juices,23.33664438763156,124.50865457485591,0.03375611655144091,2511.1299420171517,Hessen,2023-01-13,7,2023-01
ORD1298250,CUS2522,B2B,Erdinger Weißbier,Alcoholic Beverages,25.54060631489117,141.74350110443194,0.03375611655144091,2965.5630634941645,Baden-Württemberg,2021-05-12,3,2021-05
ORD2033326,CUS5918,B2C,Passion Fruit Juice,Juices,27.20846803798197,92.90322272186941,0.029495,2104.998714058229,Berlin,2023-10-06,1,2023-10
ORD334054,CUS2215,B2C,Hohes C Orange,Juices,21.735954331295915,51.97595064359459,0.029495,956.1317829031316,Niedersachsen,2023-08-06,1,2023-08
ORD783292,CUS9681,B2B,Fanta,Soft Drinks,13.70639468192325,141.1327047161673,0.03375611655144091,2235.4583915931034,Rheinland-Pfalz,2023-06-02,3,2023-06
ORD1520916,CUS7008,B2C,San Pellegrino,Water,15.484019562879094,70.39181261529038,0.029495,1032.1906895137784,Mecklenburg-Vorpommern,2022-08-04,1,2022-08
ORD1471541,CUS7003,B2B,Rockstar,Soft Drinks,30.816666384732315,145.139838550688,0.03375611655144091,3272.9289100642995,Thüringen,2023-11-09,3,2023-11
ORD2997218,CUS5244,B2C,Coca-Cola,Soft Drinks,16.6366686397482,51.97595064359459,0.029495,730.3569005194199,Schleswig-Holstein,2021-01-05,1,2021-01
ORD471561,CUS5041,B2B,Red Bull,Soft Drinks,25.945251670382287,110.35285193078377,0.03167630504544964,2379.900325783711,Mecklenburg-Vorpommern,2021-10-10,8,2021-10
ORD2047768,CUS4213,B2C,Rauch Multivitamin,Juices,23.941350171859135,51.97595064359459,0.029495,1048.4363011868522,Saarland,2021-07-03,1,2021-07
ORD340000,CUS8560,B2B,Beck's,Alcoholic Beverages,19.523360795174725,145.40420364471697,0.03375611655144091,2723.0654694509403,Bremen,2023-06-29,3,2023-06
ORD2960826,CUS5492,B2C,Passion Fruit Juice,Juices,26.532577440962594,88.80767458698617,0.029495,1988.3494587723,Bayern,2021-03-29,1,2021-03
ORD2247957,CUS7468,B2C,Vio Wasser,Water,20.9228833589321,86.4959151893446,0.029495,1667.0231221600843,Mecklenburg-Vorpommern,2023-07-15,1,2023-07
ORD1561362,CUS7792,B2B,Mango Juice,Juices,29.831057827982367,78.03508591508734,0.03167630504544964,1875.989296406937,Bremen,2023-05-06,8,2023-05
ORD1449833,CUS7356,B2C,Rauch Multivitamin,Juices,24.257195999993336,78.03508591508734,0.029495,1654.007117119343,Rheinland-Pfalz,2022-06-27,1,2022-06
ORD2936129,CUS551,B2B,Beck's,Alcoholic Beverages,19.462134067459523,136.04039411363195,0.03574346083743612,2502.6511770388706,Bremen,2023-04-25,3,2023-04
ORD1397615,CUS3458,B2C,Cranberry Juice,Juices,29.13630736792599,86.4959151893446,0.029495,2055.099895747668,Bremen,2023-04-18,1,2023-04
ORD641369,CUS7917,B2B,Apollinaris,Water,20.86708896014555,141.1327047161673,0.03375611655144091,2714.061908377472,Niedersachsen,2023-03-19,3,2023-03
ORD1700473,CUS1958,B2B,Tomato Juice,Juices,20.52792035673735,83.963669275344,0.03167630504544964,1568.3684472772693,Mecklenburg-Vorpommern,2022-12-20,8,2022-12
ORD2729798,CUS2269,B2C,Selters,Water,11.89504382562991,90.93428708386719,0.029495,1155.425165139359,Mecklenburg-Vorpommern,2023-12-20,1,2023-12
ORD1956055,CUS7818,B2B,Rockstar,Soft Drinks,26.874306025325634,134.10022780463495,0.03375611655144091,2875.030987851095,Thüringen,2021-06-27,3,2021-06
ORD2858053,CUS5799,B2C,Selters,Water,11.588069832565441,90.93428708386719,0.029495,1127.000009919891,Berlin,2021-08-19,1,2021-08
ORD1845824,CUS4825,B2C,Warsteiner,Alcoholic Beverages,16.710470095773015,59.61922394339157,0.029495,888.0625674191579,Baden-Württemberg,2022-08-20,1,2022-08
ORD1759934,CUS2536,B2C,Red Bull,Soft Drinks,24.122642053639122,70.39181261529038,0.029495,1481.7080416354142,Sachsen,2023-12-10,1,2023-12
ORD459617,CUS2825,B2C,Fanta,Soft Drinks,17.980670810359562,92.90322272186941,0.029495,1633.5508530069358,Baden-Württemberg,2023-08-04,1,2023-08
ORD2578811,CUS1235,B2C,Schwip Schwap,Soft Drinks,18.048198295196926,78.03508591508734,0.029495,1336.0132776299376,Thüringen,2022-07-21,1,2022-07
ORD972774,CUS8734,B2B,Apollinaris,Water,11.168810436985673,107.22353655868196,0.03167630504544964,1362.6501461624161,Sachsen,2022-01-20,8,2022-01
ORD779651,CUS8615,B2B,Tomato Juice,Juices,21.3077733387964,65.54780730364821,0.03167630504544964,1219.0850858779604,Rheinland-Pfalz,2023-02-03,8,2023-02
ORD2504772,CUS1217,B2B,Rauch Multivitamin,Juices,20.470643750296578,124.50865457485591,0.03167630504544964,2387.5126465039107,Bayern,2022-07-28,0,2022-07
ORD2102935,CUS3562,B2B,Gerolsteiner,Water,11.48434181131309,110.35285193078377,0.03375611655144091,1428.5122016752146,Rheinland-Pfalz,2022-06-27,7,2022-06
ORD2965137,CUS4762,B2C,Rockstar,Soft Drinks,24.077522834136722,86.4959151893446,0.029495,1824.9892476830169,Hessen,2023-01-17,1,2023-01
ORD469605,CUS4629,B2C,Selters,Water,11.691089807199798,83.963669275344,0.029495,1010.3978665380674,Hamburg,2022-09-02,1,2022-09
ORD2513842,CUS4962,B2B,Hohes C Orange,Juices,19.645074097432886,132.439157404465,0.03167630504544964,2499.5119583853325,Brandenburg,2023-03-14,0,2023-03
ORD149926,CUS1439,B2C,Volvic,Water,12.780191978888826,88.80767458698617,0.029495,1192.5298864902356,Baden-Württemberg,2023-08-24,1,2023-08
ORD1947262,CUS1763,B2C,Mango Juice,Juices,27.925580011066526,81.16440128718918,0.029495,1887.861986917308,Hamburg,2023-07-21,1,2023-07
ORD2530777,CUS9746,B2B,Volvic Touch,Water,18.512615482013906,134.8933754422933,0.03167630504544964,2481.216040253022,Saarland,2022-04-01,0,2022-04
ORD194738,CUS4114,B2C,Volvic Touch,Water,19.462134067459523,86.4959151893446,0.029495,1588.4074165709403,Bremen,2023-07-20,1,2023-07
ORD697448,CUS9514,B2C,Mezzo Mix,Soft Drinks,13.064069332664527,92.90322272186941,0.029495,1293.3601579397694,Nordrhein-Westfalen,2022-01-19,1,2022-01
ORD45331,CUS9218,B2C,Cranberry Juice,Juices,28.44190291786276,59.61922394339157,0.029495,1421.5863529815128,Sachsen,2021-02-25,1,2021-02
ORD1740777,CUS6549,B2C,San Pellegrino,Water,15.242536528223763,78.03508591508734,0.029495,1166.079554044625,Baden-Württemberg,2021-12-12,1,2021-12
ORD509173,CUS3512,B2B,Selters,Water,17.07415920446626,145.40420364471697,0.03375611655144091,2571.0436916332624,Mecklenburg-Vorpommern,2021-11-09,3,2021-11
ORD1556108,CUS6981,B2C,Evian,Water,18.182353557933595,96.45094788678313,0.029495,1717.1666247861572,Hessen,2022-10-17,1,2022-10
ORD477520,CUS9251,B2C,Jack Daniels,Alcoholic Beverages,65.72917536430987,78.03508591508734,0.029495,3253.380264302382,Sachsen-Anhalt,2023-06-26,5,2023-06
ORD1425974,CUS6359,B2C,Mango Juice,Juices,27.245144526707325,94.73625794724279,0.029495,2144.9413515652113,Sachsen,2021-10-23,1,2021-10
ORD1685849,CUS8017,B2C,Havana Club,Alcoholic Beverages,45.24648999659479,86.4959151893446,0.029495,2696.6253105359056,Thüringen,2021-06-15,1,2021-06
ORD1453724,CUS7246,B2C,Sprite,Soft Drinks,12.587929917931582,59.61922394339157,0.029495,656.7806372067338,Sachsen-Anhalt,2023-04-27,1,2023-04
ORD2181277,CUS6818,B2C,Johnnie Walker,Alcoholic Beverages,60.17679483330681,74.48736075017361,0.029495,2973.727665858502,Saarland,2021-09-09,5,2021-09
ORD1342069,CUS1523,B2C,Tomato Juice,Juices,28.340041781937103,51.97595064359459,0.029495,1225.8572196400603,Hamburg,2023-01-19,1,2023-01
ORD2988995,CUS8649,B2C,Schwip Schwap,Soft Drinks,18.048198295196926,41.203361971695784,0.029495,561.9278619342468,Bremen,2022-01-21,1,2022-01
ORD2187892,CUS5828,B2C,Erdinger Weißbier,Alcoholic Beverages,22.657130433889836,83.963669275344,0.029495,1702.6163405291436,Baden-Württemberg,2023-12-16,1,2023-12
ORD2473593,CUS3145,B2B,Beck's,Alcoholic Beverages,22.356275933133105,144.603083472043,0.03375611655144091,2863.535403732386,Bremen,2021-11-06,3,2021-11
ORD1077620,CUS8679,B2B,Evian,Water,19.276949318558387,99.58026325888497,0.03167630504544964,1818.2266110884302,Mecklenburg-Vorpommern,2022-08-30,8,2022-08
ORD2797474,CUS7974,B2B,Augustiner,Alcoholic Beverages,19.765813682844755,126.18722150034722,0.03167630504544964,2381.3407383411204,Mecklenburg-Vorpommern,2021-09-13,0,2021-09
ORD2964861,CUS7200,B2C,Tomato Juice,Juices,27.642810752509643,41.203361971695784,0.029495,898.1611352270645,Sachsen,2021-02-25,1,2021-02
ORD1526302,CUS3890,B2B,Volvic,Water,10.846541231293203,83.963669275344,0.03167630504544964,910.5190904404851,Baden-Württemberg,2021-05-31,8,2021-05
ORD2453923,CUS7783,B2C,Kölsch,Alcoholic Beverages,15.800101643002236,74.48736075017361,0.029495,1131.8448965082282,Hessen,2021-03-25,1,2021-03
ORD102726,CUS4256,B2C,Tomato Juice,Juices,27.642810752509643,92.90322272186941,0.029495,2124.5479287037188,Sachsen-Anhalt,2021-05-23,1,2021-05
ORD626330,CUS8878,B2C,Riesling,Alcoholic Beverages,31.10305766666959,41.203361971695784,0.029495,1019.4219106388554,Brandenburg,2023-05-15,1,2023-05
ORD2183524,CUS2839,B2C,Apollinaris,Water,15.800101643002236,83.963669275344,0.029495,1318.7983311433093,Thüringen,2021-07-26,1,2021-07
ORD1055442,CUS7579,B2C,Vio Wasser,Water,20.355434277229122,74.48736075017361,0.029495,1387.018206545113,Hessen,2021-10-31,1,2021-10
ORD1329391,CUS3375,B2B,Veuve Clicquot,Alcoholic Beverages,66.26864727805362,134.49976123946615,0.03375611655144091,4402.3356352675755,Hamburg,2022-01-31,2,2022-01
ORD2507933,CUS5899,B2C,Vio Wasser,Water,20.9228833589321,59.61922394339157,0.029495,1094.377876496068,Sachsen-Anhalt,2023-02-06,1,2023-02
ORD1183804,CUS4844,B2C,Vittel,Water,13.434452771777167,81.16440128718918,0.029495,1100.3832531743485,Baden-Württemberg,2023-08-30,1,2023-08
ORD1345461,CUS3179,B2C,Evian,Water,18.512615482013906,96.45094788678313,0.029495,1736.733458694418,Berlin,2023-09-02,1,2023-09
ORD949781,CUS6670,B2C,Fritz-Kola,Soft Drinks,22.706694904325087,94.73625794724279,0.029495,1928.9511980004422,Berlin,2022-12-09,1,2022-12
ORD1535567,CUS5329,B2C,Schwip Schwap,Soft Drinks,17.776256385050843,70.39181261529038,0.029495,1164.5705760714793,Berlin,2021-09-28,1,2021-09
ORD377165,CUS6887,B2C,Volvic Touch,Water,18.963167378298426,86.4959151893446,0.029495,1560.5643343519307,Bayern,2021-04-12,1,2021-04
ORD961783,CUS3511,B2B,Passion Fruit Juice,Juices,30.196951328366243,143.49590357371133,0.03574346083743612,3182.8973837054145,Sachsen-Anhalt,2023-02-21,3,2023-02
ORD104536,CUS2291,B2B,Evian,Water,15.242536528223763,81.16440128718918,0.03167630504544964,1203.8739443302431,Hessen,2022-01-24,8,2022-01
ORD830381,CUS3995,B2C,San Pellegrino,Water,15.484019562879094,74.48736075017361,0.029495,1112.1932333200687,Schleswig-Holstein,2022-09-05,1,2022-09
ORD1791143,CUS2359,B2C,Monster,Soft Drinks,27.571282809700598,90.93428708386719,0.029495,2080.035658110187,Hessen,2022-05-13,1,2022-05
ORD699137,CUS1776,B2C,Volvic Touch,Water,19.21471266259849,78.03508591508734,0.029495,1400.731104106014,Baden-Württemberg,2022-03-15,1,2022-03
ORD946681,CUS4496,B2C,Sprite,Soft Drinks,12.490872556537255,81.16440128718918,0.029495,1027.316033616857,Baden-Württemberg,2022-07-07,1,2022-07
ORD2589743,CUS3534,B2B,Mezzo Mix,Soft Drinks,13.88500466806169,111.31908469356517,0.03167630504544964,1691.295233137797,Thüringen,2022-11-01,8,2022-11
ORD1173932,CUS7022,B2C,Jever,Alcoholic Beverages,22.406836676176056,74.48736075017361,0.029495,1489.5314867311063,Berlin,2023-06-04,1,2023-06
ORD1695726,CUS9287,B2C,Beck's,Alcoholic Beverages,18.642722905733933,51.97595064359459,0.029495,821.6092778119406,Bremen,2021-11-21,1,2021-11
ORD1107739,CUS4588,B2C,Mango Juice,Juices,27.925580011066526,81.16440128718918,0.029495,1887.861986917308,Hamburg,2023-01-13,1,2023-01
ORD2967749,CUS7324,B2C,Hohes C Orange,Juices,21.735954331295915,88.80767458698617,0.029495,1757.0829694559943,Niedersachsen,2023-01-07,1,2023-01
ORD1013803,CUS7027,B2B,Rauch Multivitamin,Juices,27.995452208473875,138.8770561582627,0.03574346083743612,2992.318001649372,Sachsen-Anhalt,2021-01-26,3,2021-01
ORD148412,CUS5030,B2B,Schwip Schwap,Soft Drinks,12.393186987784386,74.48736075017361,0.03167630504544964,879.0653274981818,Nordrhein-Westfalen,2021-03-26,8,2021-03
ORD1939128,CUS4370,B2C,Tanqueray,Alcoholic Beverages,60.23042363918994,83.963669275344,0.029495,3189.2788695507033,Schleswig-Holstein,2023-11-22,5,2023-11
ORD2528971,CUS7626,B2B,Tanqueray,Alcoholic Beverages,54.244239324427376,128.27209247608886,0.03167630504544964,3871.599421466131,Niedersachsen,2022-09-12,9,2022-09
ORD2355371,CUS8238,B2B,Warsteiner,Alcoholic Beverages,19.645074097432886,136.41198720227652,0.03375611655144091,2550.608782177717,Nordrhein-Westfalen,2022-06-28,3,2022-06
ORD2113208,CUS8785,B2C,Selters,Water,11.691089807199798,88.80767458698617,0.029495,1097.8178653436598,Sachsen-Anhalt,2022-06-30,1,2022-06
ORD1359690,CUS9149,B2C,Selters,Water,11.89504382562991,90.93428708386719,0.029495,1155.425165139359,Saarland,2023-11-30,1,2023-11
ORD184293,CUS2178,B2C,Fritz-Kola,Soft Drinks,22.406836676176056,51.97595064359459,0.029495,984.4917862456995,Hamburg,2021-04-06,1,2021-04
ORD2139817,CUS639,B2B,Club Mate,Soft Drinks,22.254643443462545,108.30811460729643,0.03375611655144091,2128.8364671379077,Sachsen-Anhalt,2022-09-28,7,2022-09
ORD376807,CUS1799,B2C,Moët & Chandon,Alcoholic Beverages,68.06221113281961,90.93428708386719,0.029495,3620.9432384722063,Brandenburg,2023-01-31,5,2023-01
